x, y, z, level
0.887279, 4.77043, 8, 0
1.88616, 4.81766, 8, 0
-0.111605, 4.7232, 9, 0
0.887279, 4.77043, 9, 0
9.87723, 5.19552, 9, 0
-0.111605, 4.7232, 10, 0
8.87835, 5.14829, 10, 0
9.87723, 5.19552, 10, 0
-0.112081, 4.73324, 0, 0
0.886799, 4.78057, 0, 0
1.88568, 4.8279, 0, 0
2.88456, 4.87524, 0, 0
3.88344, 4.92257, 0, 0
4.88232, 4.9699, 0, 0
5.88119, 5.01723, 0, 0
6.88007, 5.06457, 0, 0
7.87895, 5.1119, 0, 0
8.87783, 5.15923, 0, 0
9.87671, 5.20656, 0, 0
-0.112081, 4.73324, 1, 0
0.886799, 4.78057, 1, 0
1.88568, 4.8279, 1, 0
2.88456, 4.87524, 1, 0
3.88344, 4.92257, 1, 0
4.88232, 4.9699, 1, 0
5.88119, 5.01723, 1, 0
6.88007, 5.06457, 1, 0
7.87895, 5.1119, 1, 0
5.88119, 5.01723, 2, 0
6.88007, 5.06457, 2, 0
4.88232, 4.9699, 3, 0
5.88119, 5.01723, 3, 0
3.88344, 4.92257, 4, 0
4.88232, 4.9699, 4, 0
2.88456, 4.87524, 5, 0
3.88344, 4.92257, 5, 0
1.88568, 4.8279, 6, 0
2.88456, 4.87524, 6, 0
0.886799, 4.78057, 7, 0
1.88568, 4.8279, 7, 0
-0.112081, 4.73324, 8, 0
0.886799, 4.78057, 8, 0
9.87671, 5.20656, 8, 0
-0.112081, 4.73324, 9, 0
0.886799, 4.78057, 9, 0
1.88568, 4.8279, 9, 0
2.88456, 4.87524, 9, 0
3.88344, 4.92257, 9, 0
4.88232, 4.9699, 9, 0
5.88119, 5.01723, 9, 0
6.88007, 5.06457, 9, 0
7.87895, 5.1119, 9, 0
8.87783, 5.15923, 9, 0
9.87671, 5.20656, 9, 0
-0.112081, 4.73324, 10, 0
0.886799, 4.78057, 10, 0
1.88568, 4.8279, 10, 0
2.88456, 4.87524, 10, 0
3.88344, 4.92257, 10, 0
4.88232, 4.9699, 10, 0
5.88119, 5.01723, 10, 0
6.88007, 5.06457, 10, 0
7.87895, 5.1119, 10, 0
8.87783, 5.15923, 10, 0
6.87956, 5.07531, 0, 0
7.87844, 5.12274, 0, 0
5.88069, 5.02788, 1, 0
6.87956, 5.07531, 1, 0
4.88182, 4.98045, 2, 0
5.88069, 5.02788, 2, 0
3.88294, 4.93301, 3, 0
4.88182, 4.98045, 3, 0
2.88407, 4.88558, 4, 0
3.88294, 4.93301, 4, 0
1.88519, 4.83815, 5, 0
2.88407, 4.88558, 5, 0
0.886318, 4.79071, 6, 0
1.88519, 4.83815, 6, 0
-0.112557, 4.74328, 7, 0
0.886318, 4.79071, 7, 0
1.88519, 4.83815, 7, 0
2.88407, 4.88558, 7, 0
3.88294, 4.93301, 7, 0
4.88182, 4.98045, 7, 0
5.88069, 5.02788, 7, 0
6.87956, 5.07531, 7, 0
7.87844, 5.12274, 7, 0
8.87731, 5.17018, 7, 0
9.87619, 5.21761, 7, 0
-0.112557, 4.74328, 8, 0
0.886318, 4.79071, 8, 0
1.88519, 4.83815, 8, 0
2.88407, 4.88558, 8, 0
3.88294, 4.93301, 8, 0
4.88182, 4.98045, 8, 0
5.88069, 5.02788, 8, 0
6.87956, 5.07531, 8, 0
7.87844, 5.12274, 8, 0
8.87731, 5.17018, 8, 0
9.87619, 5.21761, 8, 0
7.87844, 5.12274, 9, 0
8.87731, 5.17018, 9, 0
6.87956, 5.07531, 10, 0
7.87844, 5.12274, 10, 0
5.88018, 5.03852, 0, 0
6.87905, 5.08606, 0, 0
4.88131, 4.99099, 1, 0
5.88018, 5.03852, 1, 0
3.88244, 4.94346, 2, 0
4.88131, 4.99099, 2, 0
2.88357, 4.89592, 3, 0
3.88244, 4.94346, 3, 0
1.88471, 4.84839, 4, 0
2.88357, 4.89592, 4, 0
0.885835, 4.80086, 5, 0
1.88471, 4.84839, 5, 0
2.88357, 4.89592, 5, 0
3.88244, 4.94346, 5, 0
4.88131, 4.99099, 5, 0
5.88018, 5.03852, 5, 0
6.87905, 5.08606, 5, 0
7.87792, 5.13359, 5, 0
8.87679, 5.18112, 5, 0
9.87566, 5.22866, 5, 0
-0.113034, 4.75332, 6, 0
0.885835, 4.80086, 6, 0
1.88471, 4.84839, 6, 0
2.88357, 4.89592, 6, 0
3.88244, 4.94346, 6, 0
4.88131, 4.99099, 6, 0
5.88018, 5.03852, 6, 0
6.87905, 5.08606, 6, 0
7.87792, 5.13359, 6, 0
8.87679, 5.18112, 6, 0
9.87566, 5.22866, 6, 0
-0.113034, 4.75332, 7, 0
8.87679, 5.18112, 7, 0
9.87566, 5.22866, 7, 0
7.87792, 5.13359, 8, 0
8.87679, 5.18112, 8, 0
6.87905, 5.08606, 9, 0
7.87792, 5.13359, 9, 0
5.88018, 5.03852, 10, 0
6.87905, 5.08606, 10, 0
4.88081, 5.00153, 0, 0
5.87968, 5.04917, 0, 0
3.88195, 4.9539, 1, 0
4.88081, 5.00153, 1, 0
2.88308, 4.90627, 2, 0
3.88195, 4.9539, 2, 0
1.88422, 4.85863, 3, 0
2.88308, 4.90627, 3, 0
3.88195, 4.9539, 3, 0
4.88081, 5.00153, 3, 0
5.87968, 5.04917, 3, 0
6.87854, 5.0968, 3, 0
7.87741, 5.14443, 3, 0
8.87627, 5.19207, 3, 0
9.87514, 5.2397, 3, 0
-0.113513, 4.76336, 4, 0
0.885352, 4.811, 4, 0
1.88422, 4.85863, 4, 0
2.88308, 4.90627, 4, 0
3.88195, 4.9539, 4, 0
4.88081, 5.00153, 4, 0
5.87968, 5.04917, 4, 0
6.87854, 5.0968, 4, 0
7.87741, 5.14443, 4, 0
8.87627, 5.19207, 4, 0
9.87514, 5.2397, 4, 0
-0.113513, 4.76336, 5, 0
0.885352, 4.811, 5, 0
9.87514, 5.2397, 5, 0
-0.113513, 4.76336, 6, 0
8.87627, 5.19207, 6, 0
9.87514, 5.2397, 6, 0
7.87741, 5.14443, 7, 0
8.87627, 5.19207, 7, 0
6.87854, 5.0968, 8, 0
7.87741, 5.14443, 8, 0
5.87968, 5.04917, 9, 0
6.87854, 5.0968, 9, 0
4.88081, 5.00153, 10, 0
5.87968, 5.04917, 10, 0
3.88145, 4.96434, 0, 0
4.88031, 5.01208, 0, 0
2.88259, 4.91661, 1, 0
3.88145, 4.96434, 1, 0
4.88031, 5.01208, 1, 0
5.87917, 5.05981, 1, 0
6.87803, 5.10754, 1, 0
7.87689, 5.15528, 1, 0
8.87575, 5.20301, 1, 0
9.87461, 5.25075, 1, 0
-0.113992, 4.77341, 2, 0
0.884868, 4.82114, 2, 0
1.88373, 4.86887, 2, 0
2.88259, 4.91661, 2, 0
3.88145, 4.96434, 2, 0
4.88031, 5.01208, 2, 0
5.87917, 5.05981, 2, 0
6.87803, 5.10754, 2, 0
7.87689, 5.15528, 2, 0
8.87575, 5.20301, 2, 0
9.87461, 5.25075, 2, 0
-0.113992, 4.77341, 3, 0
0.884868, 4.82114, 3, 0
1.88373, 4.86887, 3, 0
-0.113992, 4.77341, 4, 0
0.884868, 4.82114, 4, 0
9.87461, 5.25075, 4, 0
-0.113992, 4.77341, 5, 0
8.87575, 5.20301, 5, 0
9.87461, 5.25075, 5, 0
7.87689, 5.15528, 6, 0
8.87575, 5.20301, 6, 0
6.87803, 5.10754, 7, 0
7.87689, 5.15528, 7, 0
5.87917, 5.05981, 8, 0
6.87803, 5.10754, 8, 0
4.88031, 5.01208, 9, 0
5.87917, 5.05981, 9, 0
3.88145, 4.96434, 10, 0
4.88031, 5.01208, 10, 0
5.87917, 5.05981, 10, 0
6.87803, 5.10754, 10, 0
7.87689, 5.15528, 10, 0
8.87575, 5.20301, 10, 0
9.87461, 5.25075, 10, 0
-0.114472, 4.78345, 0, 0
0.884383, 4.83128, 0, 0
1.88324, 4.87912, 0, 0
2.88209, 4.92695, 0, 0
3.88095, 4.97479, 0, 0
4.8798, 5.02262, 0, 0
5.87866, 5.07045, 0, 0
6.87751, 5.11829, 0, 0
7.87637, 5.16612, 0, 0
8.87523, 5.21396, 0, 0
9.87408, 5.26179, 0, 0
-0.114472, 4.78345, 1, 0
0.884383, 4.83128, 1, 0
1.88324, 4.87912, 1, 0
2.88209, 4.92695, 1, 0
0.884383, 4.83128, 2, 0
1.88324, 4.87912, 2, 0
-0.114472, 4.78345, 3, 0
0.884383, 4.83128, 3, 0
9.87408, 5.26179, 3, 0
-0.114472, 4.78345, 4, 0
8.87523, 5.21396, 4, 0
9.87408, 5.26179, 4, 0
7.87637, 5.16612, 5, 0
8.87523, 5.21396, 5, 0
6.87751, 5.11829, 6, 0
7.87637, 5.16612, 6, 0
5.87866, 5.07045, 7, 0
6.87751, 5.11829, 7, 0
4.8798, 5.02262, 8, 0
5.87866, 5.07045, 8, 0
6.87751, 5.11829, 8, 0
7.87637, 5.16612, 8, 0
8.87523, 5.21396, 8, 0
9.87408, 5.26179, 8, 0
-0.114472, 4.78345, 9, 0
0.884383, 4.83128, 9, 0
1.88324, 4.87912, 9, 0
2.88209, 4.92695, 9, 0
3.88095, 4.97479, 9, 0
4.8798, 5.02262, 9, 0
5.87866, 5.07045, 9, 0
6.87751, 5.11829, 9, 0
7.87637, 5.16612, 9, 0
8.87523, 5.21396, 9, 0
9.87408, 5.26179, 9, 0
-0.114472, 4.78345, 10, 0
0.884383, 4.83128, 10, 0
1.88324, 4.87912, 10, 0
2.88209, 4.92695, 10, 0
3.88095, 4.97479, 10, 0
1.88275, 4.88936, 0, 0
2.8816, 4.93729, 0, 0
0.883897, 4.84142, 1, 0
1.88275, 4.88936, 1, 0
-0.114954, 4.79349, 2, 0
0.883897, 4.84142, 2, 0
9.87355, 5.27284, 2, 0
-0.114954, 4.79349, 3, 0
8.8747, 5.2249, 3, 0
9.87355, 5.27284, 3, 0
7.87585, 5.17697, 4, 0
8.8747, 5.2249, 4, 0
6.877, 5.12903, 5, 0
7.87585, 5.17697, 5, 0
5.87815, 5.0811, 6, 0
6.877, 5.12903, 6, 0
7.87585, 5.17697, 6, 0
8.8747, 5.2249, 6, 0
9.87355, 5.27284, 6, 0
-0.114954, 4.79349, 7, 0
0.883897, 4.84142, 7, 0
1.88275, 4.88936, 7, 0
2.8816, 4.93729, 7, 0
3.88045, 4.98523, 7, 0
4.8793, 5.03316, 7, 0
5.87815, 5.0811, 7, 0
6.877, 5.12903, 7, 0
7.87585, 5.17697, 7, 0
8.8747, 5.2249, 7, 0
9.87355, 5.27284, 7, 0
-0.114954, 4.79349, 8, 0
0.883897, 4.84142, 8, 0
1.88275, 4.88936, 8, 0
2.8816, 4.93729, 8, 0
3.88045, 4.98523, 8, 0
4.8793, 5.03316, 8, 0
2.8816, 4.93729, 9, 0
3.88045, 4.98523, 9, 0
1.88275, 4.88936, 10, 0
2.8816, 4.93729, 10, 0
0.883409, 4.85157, 0, 0
1.88226, 4.8996, 0, 0
-0.115436, 4.80353, 1, 0
0.883409, 4.85157, 1, 0
9.87302, 5.28388, 1, 0
-0.115436, 4.80353, 2, 0
8.87417, 5.23585, 2, 0
9.87302, 5.28388, 2, 0
7.87533, 5.18781, 3, 0
8.87417, 5.23585, 3, 0
6.87648, 5.13978, 4, 0
7.87533, 5.18781, 4, 0
8.87417, 5.23585, 4, 0
9.87302, 5.28388, 4, 0
-0.115436, 4.80353, 5, 0
0.883409, 4.85157, 5, 0
1.88226, 4.8996, 5, 0
2.8811, 4.94764, 5, 0
3.87995, 4.99567, 5, 0
4.87879, 5.04371, 5, 0
5.87764, 5.09174, 5, 0
6.87648, 5.13978, 5, 0
7.87533, 5.18781, 5, 0
8.87417, 5.23585, 5, 0
9.87302, 5.28388, 5, 0
-0.115436, 4.80353, 6, 0
0.883409, 4.85157, 6, 0
1.88226, 4.8996, 6, 0
2.8811, 4.94764, 6, 0
3.87995, 4.99567, 6, 0
4.87879, 5.04371, 6, 0
5.87764, 5.09174, 6, 0
3.87995, 4.99567, 7, 0
4.87879, 5.04371, 7, 0
2.8811, 4.94764, 8, 0
3.87995, 4.99567, 8, 0
1.88226, 4.8996, 9, 0
2.8811, 4.94764, 9, 0
0.883409, 4.85157, 10, 0
1.88226, 4.8996, 10, 0
-0.11592, 4.81357, 0, 0
0.882921, 4.86171, 0, 0
9.87249, 5.29493, 0, 0
-0.11592, 4.81357, 1, 0
8.87365, 5.24679, 1, 0
9.87249, 5.29493, 1, 0
7.87481, 5.19866, 2, 0
8.87365, 5.24679, 2, 0
9.87249, 5.29493, 2, 0
-0.11592, 4.81357, 3, 0
0.882921, 4.86171, 3, 0
1.88176, 4.90984, 3, 0
2.8806, 4.95798, 3, 0
3.87944, 5.00612, 3, 0
4.87828, 5.05425, 3, 0
5.87713, 5.10239, 3, 0
6.87597, 5.15052, 3, 0
7.87481, 5.19866, 3, 0
8.87365, 5.24679, 3, 0
9.87249, 5.29493, 3, 0
-0.11592, 4.81357, 4, 0
0.882921, 4.86171, 4, 0
1.88176, 4.90984, 4, 0
2.8806, 4.95798, 4, 0
3.87944, 5.00612, 4, 0
4.87828, 5.05425, 4, 0
5.87713, 5.10239, 4, 0
6.87597, 5.15052, 4, 0
4.87828, 5.05425, 5, 0
5.87713, 5.10239, 5, 0
3.87944, 5.00612, 6, 0
4.87828, 5.05425, 6, 0
2.8806, 4.95798, 7, 0
3.87944, 5.00612, 7, 0
1.88176, 4.90984, 8, 0
2.8806, 4.95798, 8, 0
0.882921, 4.86171, 9, 0
1.88176, 4.90984, 9, 0
-0.11592, 4.81357, 10, 0
0.882921, 4.86171, 10, 0
9.87249, 5.29493, 10, 0
-0.116404, 4.82361, 0, 0
8.87312, 5.25774, 0, 0
9.87196, 5.30598, 0, 0
-0.116404, 4.82361, 1, 0
0.882432, 4.87185, 1, 0
1.88127, 4.92009, 1, 0
2.8801, 4.96832, 1, 0
3.87894, 5.01656, 1, 0
4.87778, 5.06479, 1, 0
5.87661, 5.11303, 1, 0
6.87545, 5.16127, 1, 0
7.87428, 5.2095, 1, 0
8.87312, 5.25774, 1, 0
9.87196, 5.30598, 1, 0
-0.116404, 4.82361, 2, 0
0.882432, 4.87185, 2, 0
1.88127, 4.92009, 2, 0
2.8801, 4.96832, 2, 0
3.87894, 5.01656, 2, 0
4.87778, 5.06479, 2, 0
5.87661, 5.11303, 2, 0
6.87545, 5.16127, 2, 0
7.87428, 5.2095, 2, 0
5.87661, 5.11303, 3, 0
6.87545, 5.16127, 3, 0
4.87778, 5.06479, 4, 0
5.87661, 5.11303, 4, 0
3.87894, 5.01656, 5, 0
4.87778, 5.06479, 5, 0
2.8801, 4.96832, 6, 0
3.87894, 5.01656, 6, 0
1.88127, 4.92009, 7, 0
2.8801, 4.96832, 7, 0
0.882432, 4.87185, 8, 0
1.88127, 4.92009, 8, 0
-0.116404, 4.82361, 9, 0
0.882432, 4.87185, 9, 0
9.87196, 5.30598, 9, 0
-0.116404, 4.82361, 10, 0
0.882432, 4.87185, 10, 0
1.88127, 4.92009, 10, 0
2.8801, 4.96832, 10, 0
3.87894, 5.01656, 10, 0
4.87778, 5.06479, 10, 0
5.87661, 5.11303, 10, 0
6.87545, 5.16127, 10, 0
7.87428, 5.2095, 10, 0
8.87312, 5.25774, 10, 0
9.87196, 5.30598, 10, 0
-0.116889, 4.83366, 0, 0
0.881942, 4.88199, 0, 0
1.88077, 4.93033, 0, 0
2.8796, 4.97866, 0, 0
3.87843, 5.027, 0, 0
4.87727, 5.07534, 0, 0
5.8761, 5.12367, 0, 0
6.87493, 5.17201, 0, 0
7.87376, 5.22035, 0, 0
8.87259, 5.26868, 0, 0
6.87493, 5.17201, 1, 0
7.87376, 5.22035, 1, 0
5.8761, 5.12367, 2, 0
6.87493, 5.17201, 2, 0
4.87727, 5.07534, 3, 0
5.8761, 5.12367, 3, 0
3.87843, 5.027, 4, 0
4.87727, 5.07534, 4, 0
2.8796, 4.97866, 5, 0
3.87843, 5.027, 5, 0
1.88077, 4.93033, 6, 0
2.8796, 4.97866, 6, 0
0.881942, 4.88199, 7, 0
1.88077, 4.93033, 7, 0
-0.116889, 4.83366, 8, 0
0.881942, 4.88199, 8, 0
1.88077, 4.93033, 8, 0
2.8796, 4.97866, 8, 0
3.87843, 5.027, 8, 0
4.87727, 5.07534, 8, 0
5.8761, 5.12367, 8, 0
6.87493, 5.17201, 8, 0
7.87376, 5.22035, 8, 0
8.87259, 5.26868, 8, 0
9.87142, 5.31702, 8, 0
-0.116889, 4.83366, 9, 0
0.881942, 4.88199, 9, 0
1.88077, 4.93033, 9, 0
2.8796, 4.97866, 9, 0
3.87843, 5.027, 9, 0
4.87727, 5.07534, 9, 0
5.8761, 5.12367, 9, 0
6.87493, 5.17201, 9, 0
7.87376, 5.22035, 9, 0
8.87259, 5.26868, 9, 0
9.87142, 5.31702, 9, 0
7.87376, 5.22035, 10, 0
8.87259, 5.26868, 10, 0
6.87441, 5.18276, 0, 0
7.87323, 5.23119, 0, 0
5.87558, 5.13432, 1, 0
6.87441, 5.18276, 1, 0
4.87676, 5.08588, 2, 0
5.87558, 5.13432, 2, 0
3.87793, 5.03744, 3, 0
4.87676, 5.08588, 3, 0
2.8791, 4.98901, 4, 0
3.87793, 5.03744, 4, 0
1.88028, 4.94057, 5, 0
2.8791, 4.98901, 5, 0
0.88145, 4.89213, 6, 0
1.88028, 4.94057, 6, 0
2.8791, 4.98901, 6, 0
3.87793, 5.03744, 6, 0
4.87676, 5.08588, 6, 0
5.87558, 5.13432, 6, 0
6.87441, 5.18276, 6, 0
7.87323, 5.23119, 6, 0
8.87206, 5.27963, 6, 0
9.87089, 5.32807, 6, 0
-0.117376, 4.8437, 7, 0
0.88145, 4.89213, 7, 0
1.88028, 4.94057, 7, 0
2.8791, 4.98901, 7, 0
3.87793, 5.03744, 7, 0
4.87676, 5.08588, 7, 0
5.87558, 5.13432, 7, 0
6.87441, 5.18276, 7, 0
7.87323, 5.23119, 7, 0
8.87206, 5.27963, 7, 0
9.87089, 5.32807, 7, 0
-0.117376, 4.8437, 8, 0
8.87206, 5.27963, 8, 0
9.87089, 5.32807, 8, 0
7.87323, 5.23119, 9, 0
8.87206, 5.27963, 9, 0
6.87441, 5.18276, 10, 0
7.87323, 5.23119, 10, 0
5.87506, 5.14496, 0, 0
6.87389, 5.1935, 0, 0
4.87624, 5.09642, 1, 0
5.87506, 5.14496, 1, 0
3.87742, 5.04789, 2, 0
4.87624, 5.09642, 2, 0
2.8786, 4.99935, 3, 0
3.87742, 5.04789, 3, 0
1.87978, 4.95081, 4, 0
2.8786, 4.99935, 4, 0
3.87742, 5.04789, 4, 0
4.87624, 5.09642, 4, 0
5.87506, 5.14496, 4, 0
6.87389, 5.1935, 4, 0
7.87271, 5.24204, 4, 0
8.87153, 5.29057, 4, 0
9.87035, 5.33911, 4, 0
-0.117863, 4.85374, 5, 0
0.880958, 4.90228, 5, 0
1.87978, 4.95081, 5, 0
2.8786, 4.99935, 5, 0
3.87742, 5.04789, 5, 0
4.87624, 5.09642, 5, 0
5.87506, 5.14496, 5, 0
6.87389, 5.1935, 5, 0
7.87271, 5.24204, 5, 0
8.87153, 5.29057, 5, 0
9.87035, 5.33911, 5, 0
-0.117863, 4.85374, 6, 0
0.880958, 4.90228, 6, 0
9.87035, 5.33911, 6, 0
-0.117863, 4.85374, 7, 0
8.87153, 5.29057, 7, 0
9.87035, 5.33911, 7, 0
7.87271, 5.24204, 8, 0
8.87153, 5.29057, 8, 0
6.87389, 5.1935, 9, 0
7.87271, 5.24204, 9, 0
5.87506, 5.14496, 10, 0
6.87389, 5.1935, 10, 0
4.87573, 5.10697, 0, 0
5.87455, 5.15561, 0, 0
3.87691, 5.05833, 1, 0
4.87573, 5.10697, 1, 0
2.8781, 5.00969, 2, 0
3.87691, 5.05833, 2, 0
4.87573, 5.10697, 2, 0
5.87455, 5.15561, 2, 0
6.87336, 5.20424, 2, 0
7.87218, 5.25288, 2, 0
8.871, 5.30152, 2, 0
9.86981, 5.35016, 2, 0
-0.118352, 4.86378, 3, 0
0.880465, 4.91242, 3, 0
1.87928, 4.96105, 3, 0
2.8781, 5.00969, 3, 0
3.87691, 5.05833, 3, 0
4.87573, 5.10697, 3, 0
5.87455, 5.15561, 3, 0
6.87336, 5.20424, 3, 0
7.87218, 5.25288, 3, 0
8.871, 5.30152, 3, 0
9.86981, 5.35016, 3, 0
-0.118352, 4.86378, 4, 0
0.880465, 4.91242, 4, 0
1.87928, 4.96105, 4, 0
-0.118352, 4.86378, 5, 0
0.880465, 4.91242, 5, 0
9.86981, 5.35016, 5, 0
-0.118352, 4.86378, 6, 0
8.871, 5.30152, 6, 0
9.86981, 5.35016, 6, 0
7.87218, 5.25288, 7, 0
8.871, 5.30152, 7, 0
6.87336, 5.20424, 8, 0
7.87218, 5.25288, 8, 0
5.87455, 5.15561, 9, 0
6.87336, 5.20424, 9, 0
4.87573, 5.10697, 10, 0
5.87455, 5.15561, 10, 0
3.87641, 5.06877, 0, 0
4.87522, 5.11751, 0, 0
5.87403, 5.16625, 0, 0
6.87284, 5.21499, 0, 0
7.87165, 5.26373, 0, 0
8.87046, 5.31246, 0, 0
9.86927, 5.3612, 0, 0
-0.118841, 4.87382, 1, 0
0.87997, 4.92256, 1, 0
1.87878, 4.9713, 1, 0
2.87759, 5.02003, 1, 0
3.87641, 5.06877, 1, 0
4.87522, 5.11751, 1, 0
5.87403, 5.16625, 1, 0
6.87284, 5.21499, 1, 0
7.87165, 5.26373, 1, 0
8.87046, 5.31246, 1, 0
9.86927, 5.3612, 1, 0
-0.118841, 4.87382, 2, 0
0.87997, 4.92256, 2, 0
1.87878, 4.9713, 2, 0
2.87759, 5.02003, 2, 0
0.87997, 4.92256, 3, 0
1.87878, 4.9713, 3, 0
-0.118841, 4.87382, 4, 0
0.87997, 4.92256, 4, 0
9.86927, 5.3612, 4, 0
-0.118841, 4.87382, 5, 0
8.87046, 5.31246, 5, 0
9.86927, 5.3612, 5, 0
7.87165, 5.26373, 6, 0
8.87046, 5.31246, 6, 0
6.87284, 5.21499, 7, 0
7.87165, 5.26373, 7, 0
5.87403, 5.16625, 8, 0
6.87284, 5.21499, 8, 0
4.87522, 5.11751, 9, 0
5.87403, 5.16625, 9, 0
6.87284, 5.21499, 9, 0
7.87165, 5.26373, 9, 0
8.87046, 5.31246, 9, 0
9.86927, 5.3612, 9, 0
-0.118841, 4.87382, 10, 0
0.87997, 4.92256, 10, 0
1.87878, 4.9713, 10, 0
2.87759, 5.02003, 10, 0
3.87641, 5.06877, 10, 0
4.87522, 5.11751, 10, 0
5.87403, 5.16625, 10, 0
6.87284, 5.21499, 10, 0
7.87165, 5.26373, 10, 0
8.87046, 5.31246, 10, 0
9.86927, 5.3612, 10, 0
-0.119332, 4.88386, 0, 0
0.879475, 4.9327, 0, 0
1.87828, 4.98154, 0, 0
2.87709, 5.03038, 0, 0
3.8759, 5.07922, 0, 0
1.87828, 4.98154, 1, 0
2.87709, 5.03038, 1, 0
0.879475, 4.9327, 2, 0
1.87828, 4.98154, 2, 0
-0.119332, 4.88386, 3, 0
0.879475, 4.9327, 3, 0
9.86874, 5.37225, 3, 0
-0.119332, 4.88386, 4, 0
8.86993, 5.32341, 4, 0
9.86874, 5.37225, 4, 0
7.87112, 5.27457, 5, 0
8.86993, 5.32341, 5, 0
6.87232, 5.22573, 6, 0
7.87112, 5.27457, 6, 0
5.87351, 5.17689, 7, 0
6.87232, 5.22573, 7, 0
7.87112, 5.27457, 7, 0
8.86993, 5.32341, 7, 0
9.86874, 5.37225, 7, 0
-0.119332, 4.88386, 8, 0
0.879475, 4.9327, 8, 0
1.87828, 4.98154, 8, 0
2.87709, 5.03038, 8, 0
3.8759, 5.07922, 8, 0
4.8747, 5.12805, 8, 0
5.87351, 5.17689, 8, 0
6.87232, 5.22573, 8, 0
7.87112, 5.27457, 8, 0
8.86993, 5.32341, 8, 0
9.86874, 5.37225, 8, 0
-0.119332, 4.88386, 9, 0
0.879475, 4.9327, 9, 0
1.87828, 4.98154, 9, 0
2.87709, 5.03038, 9, 0
3.8759, 5.07922, 9, 0
4.8747, 5.12805, 9, 0
2.87709, 5.03038, 10, 0
3.8759, 5.07922, 10, 0
1.87778, 4.99178, 0, 0
2.87658, 5.04072, 0, 0
0.878979, 4.94284, 1, 0
1.87778, 4.99178, 1, 0
-0.119823, 4.8939, 2, 0
0.878979, 4.94284, 2, 0
9.86819, 5.38329, 2, 0
-0.119823, 4.8939, 3, 0
8.86939, 5.33435, 3, 0
9.86819, 5.38329, 3, 0
7.87059, 5.28541, 4, 0
8.86939, 5.33435, 4, 0
6.87179, 5.23648, 5, 0
7.87059, 5.28541, 5, 0
8.86939, 5.33435, 5, 0
9.86819, 5.38329, 5, 0
-0.119823, 4.8939, 6, 0
0.878979, 4.94284, 6, 0
1.87778, 4.99178, 6, 0
2.87658, 5.04072, 6, 0
3.87538, 5.08966, 6, 0
4.87419, 5.1386, 6, 0
5.87299, 5.18754, 6, 0
6.87179, 5.23648, 6, 0
7.87059, 5.28541, 6, 0
8.86939, 5.33435, 6, 0
9.86819, 5.38329, 6, 0
-0.119823, 4.8939, 7, 0
0.878979, 4.94284, 7, 0
1.87778, 4.99178, 7, 0
2.87658, 5.04072, 7, 0
3.87538, 5.08966, 7, 0
4.87419, 5.1386, 7, 0
5.87299, 5.18754, 7, 0
3.87538, 5.08966, 8, 0
4.87419, 5.1386, 8, 0
2.87658, 5.04072, 9, 0
3.87538, 5.08966, 9, 0
1.87778, 4.99178, 10, 0
2.87658, 5.04072, 10, 0
0.878481, 4.95298, 0, 0
1.87728, 5.00202, 0, 0
-0.120316, 4.90394, 1, 0
0.878481, 4.95298, 1, 0
9.86765, 5.39434, 1, 0
-0.120316, 4.90394, 2, 0
8.86886, 5.3453, 2, 0
9.86765, 5.39434, 2, 0
7.87006, 5.29626, 3, 0
8.86886, 5.3453, 3, 0
9.86765, 5.39434, 3, 0
-0.120316, 4.90394, 4, 0
0.878481, 4.95298, 4, 0
1.87728, 5.00202, 4, 0
2.87607, 5.05106, 4, 0
3.87487, 5.1001, 4, 0
4.87367, 5.14914, 4, 0
5.87247, 5.19818, 4, 0
6.87126, 5.24722, 4, 0
7.87006, 5.29626, 4, 0
8.86886, 5.3453, 4, 0
9.86765, 5.39434, 4, 0
-0.120316, 4.90394, 5, 0
0.878481, 4.95298, 5, 0
1.87728, 5.00202, 5, 0
2.87607, 5.05106, 5, 0
3.87487, 5.1001, 5, 0
4.87367, 5.14914, 5, 0
5.87247, 5.19818, 5, 0
6.87126, 5.24722, 5, 0
4.87367, 5.14914, 6, 0
5.87247, 5.19818, 6, 0
3.87487, 5.1001, 7, 0
4.87367, 5.14914, 7, 0
2.87607, 5.05106, 8, 0
3.87487, 5.1001, 8, 0
1.87728, 5.00202, 9, 0
2.87607, 5.05106, 9, 0
0.878481, 4.95298, 10, 0
1.87728, 5.00202, 10, 0
-0.120809, 4.91398, 0, 0
0.877983, 4.96312, 0, 0
9.86711, 5.40538, 0, 0
-0.120809, 4.91398, 1, 0
8.86832, 5.35624, 1, 0
9.86711, 5.40538, 1, 0
-0.120809, 4.91398, 2, 0
0.877983, 4.96312, 2, 0
1.87677, 5.01226, 2, 0
2.87557, 5.0614, 2, 0
3.87436, 5.11054, 2, 0
4.87315, 5.15968, 2, 0
5.87194, 5.20882, 2, 0
6.87073, 5.25796, 2, 0
7.86953, 5.3071, 2, 0
8.86832, 5.35624, 2, 0
9.86711, 5.40538, 2, 0
-0.120809, 4.91398, 3, 0
0.877983, 4.96312, 3, 0
1.87677, 5.01226, 3, 0
2.87557, 5.0614, 3, 0
3.87436, 5.11054, 3, 0
4.87315, 5.15968, 3, 0
5.87194, 5.20882, 3, 0
6.87073, 5.25796, 3, 0
